bytes_in,bytes_out,bytes_ratio,hour_sin,hour_cos,src_ip_country_code_AE,src_ip_country_code_AT,src_ip_country_code_CA,src_ip_country_code_DE,src_ip_country_code_IL,src_ip_country_code_NL,src_ip_country_code_US,src_ip_136.226.64.114,src_ip_136.226.67.101,src_ip_136.226.77.103,src_ip_136.226.80.97,src_ip_147.161.131.1,src_ip_147.161.161.82,src_ip_155.91.45.242,src_ip_165.225.209.4,src_ip_165.225.212.255,src_ip_165.225.213.7,src_ip_165.225.240.79,src_ip_165.225.26.101,src_ip_165.225.33.6,src_ip_165.225.8.79,src_ip_192.241.205.18,src_ip_192.241.230.19,src_ip_198.235.24.81,src_ip_65.49.1.104,src_ip_65.49.1.69,src_ip_65.49.1.72,src_ip_65.49.1.74,src_ip_65.49.1.76,src_ip_65.49.1.94,src_ip_65.49.1.95,src_ip_65.49.1.96,src_ip_65.49.1.97,src_ip_65.49.1.99,src_ip_94.188.248.74
-0.2885864429916383,-0.2879345609683962,-0.46126589917990846,-1.3751431133378882,0.8256024111386971,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.18578521778341858,-0.17990451398469445,5.892833007738681,-1.3751431133378882,0.8256024111386971,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2875902934797699,-0.3084237634336765,-0.33643173143083055,-1.3751431133378882,0.8256024111386971,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.19714991720723615,-0.01793607171168748,2.66943537129109,-1.3751431133378882,0.8256024111386971,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.19811926773805336,-0.11499060230000605,4.097349167972826,-0.7611414665941668,0.8688967472650329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.28872695656796105,-0.3212658642500432,-0.3494478117257039,-0.7611414665941668,0.8688967472650329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.2872537369069283,-0.2449127373032852,-0.4524156335875988,-0.7611414665941668,0.8688967472650329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2876916950296935,-0.2767114765340194,-0.43743746852759385,-0.7611414665941668,0.8688967472650329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.003912122137247221,-0.07934866398775205,1.8734311957876033,-0.7611414665941668,0.8688967472650329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.28872309365177345,-0.32186317126475794,-0.33965545348638987,-0.7611414665941668,0.8688967472650329,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.28309627336006093,-0.15441286527117828,-0.43215836118222095,-0.7611414665941668,0.8688967472650329,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.28867287574133516,-0.3216824072997785,-0.3327820596504061,-0.1471398198504472,0.8256024111386974,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1666954102812553,-0.19745826684476486,6.435645483205194,-0.1471398198504472,0.8256024111386974,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
